1039	27644	0	0	0	0
1040	27950	0	0	0	0
1041	27976	0	0	0	0
1042	28116	0	0	0	0
1043	28119	0	0	0	0
1044	28121	0	0	0	0
1045	28122	0	0	0	0
1046	28124	0	0	0	0
1047	28125	0	0	0	0
1048	28126	0	0	0	0
1049	28127	0	0	0	0
1050	28128	0	0	0	0
1051	28129	0	0	0	0
1052	28130	0	0	0	0
1053	28131	0	0	0	0
1054	28132	0	0	0	0
1055	28133	0	0	0	0
1056	28134	0	0	0	0
1057	28135	0	0	0	0
1058	28136	0	0	0	0
1059	28137	0	0	0	0
1060	28138	0	0	0	0
1061	28139	0	0	0	0
1062	28140	0	0	0	0
1063	28141	0	0	0	0
1064	28142	0	0	0	0
1065	28143	0	0	0	0
1066	28144	0	0	0	0
1067	28145	0	0	0	0
1068	28146	0	0	0	0
1069	28147	0	0	0	0
1070	28148	0	0	0	0
1071	28149	0	0	0	0
1072	28150	0	0	0	0
1073	28151	0	0	0	0
1074	28152	0	0	0	0
1075	28153	0	0	0	0
1076	28154	0	0	0	0
1077	28155	0	0	0	0
1078	28156	0	0	0	0
1079	28157	0	0	0	0
1080	28158	0	0	0	0
1081	28159	0	0	0	0
1082	28167	0	0	0	0
1083	28234	0	0	0	0
1084	28249	7	150	0	192
1085	28252	0	0	0	0
1086	28263	7	153	0	207
1087	28319	0	0	0	0
1088	28334	0	0	0	0
1089	28357	7	193	0	180
1090	28376	0	0	0	0
1091	28547	0	0	0	0
1092	28548	0	0	0	0
1093	28549	0	0	0	0
1094	28550	0	0	0	0
1095	28551	0	0	0	0
1096	28563	7	112	0	323
1097	28564	0	0	0	0
1098	28565	0	0	0	0
1099	28572	7	137	0	206
1100	28626	0	0	0	0
1101	28670	0	0	0	0
1102	28721	7	112	0	320
1103	28727	0	0	0	0
1104	28965	0	0	0	0
1105	28982	0	0	0	0
1106	29006	0	0	0	0
1107	29007	0	0	0	0
1108	29026	0	0	0	0
1109	29069	0	0	0	0
1110	29070	0	0	0	0
1111	29074	0	0	0	0
1112	29075	0	0	0	0
1113	29076	0	0	0	0
1114	29077	0	0	0	0
1115	29078	0	0	0	0
1116	29079	0	0	0	0
1117	29203	0	0	0	0
1118	29276	0	0	0	0
1119	29277	0	0	0	0
1120	29301	0	0	0	0
1121	29302	0	0	0	0
1122	29485	7	152	0	195
1123	29643	0	0	0	0
1124	29666	0	0	0	0
1125	29673	0	0	0	0
1126	29678	0	0	0	0
1127	29687	0	0	0	0
1128	29712	0	0	0	0
1129	29880	0	0	0	0
1130	29891	0	0	0	0
1131	29893	0	0	0	0
1132	29895	0	0	0	0
1133	29897	0	0	0	0
1134	29898	0	0	0	0
1135	29903	0	0	0	0
1136	30129	0	0	0	0
1137	30149	0	0	0	0
1138	30150	0	0	0	0
1139	30151	0	0	0	0
1140	30152	0	0	0	0
1141	30153	0	0	0	0
1142	30154	0	0	0	0
1143	30232	0	0	0	0
1144	30386	7	145	0	200
1145	30387	2	-216	0	-416
1146	30591	0	0	0	0
1147	30592	0	0	0	0
1148	30593	0	0	0	0
1149	30805	0	0	0	0
1150	30818	0	0	0	0
1151	30819	0	0	0	0
1152	30820	0	0	0	0
1153	30821	0	0	0	0
1154	30822	0	0	0	0
1155	30823	0	0	0	0
1156	30824	0	0	0	0
1157	30825	0	0	0	0
1158	30854	0	0	0	0
1159	30855	0	0	0	0
1160	30856	0	0	0	0
1161	30857	0	0	0	0
1162	30923	0	0	0	0
1163	30924	0	0	0	0
1164	30929	0	0	0	0
1165	31009	0	0	0	0
1166	31010	0	0	0	0
1167	31011	0	0	0	0
1168	31062	0	0	0	0
1169	31065	7	237	0	326
1170	31115	0	0	0	0
1171	31117	0	0	0	0
1172	31119	0	0	0	0
1173	31485	0	0	0	0
1174	31501	0	0	0	0
1175	31504	0	0	0	0
1176	31505	0	0	0	0
1177	31519	0	0	0	0
1178	31520	0	0	0	0
1179	31585	0	0	0	0
1180	32067	7	155	0	170
1181	32381	0	0	0	0
1182	32554	0	0	0	0
1183	32555	0	0	0	0
1184	32556	0	0	0	0
1185	32713	0	0	0	0
1186	32790	0	0	0	0
1187	32801	0	0	0	0
1188	32804	0	0	0	0
1189	32817	15	301	377	275
1190	32821	0	0	0	0
1191	32823	0	0	0	0
1192	32825	0	0	0	0
1193	32827	0	0	0	0
1194	32841	0	0	0	0
1195	32842	0	0	0	0
1196	32843	0	0	0	0
1197	32851	0	0	0	0
1198	32950	0	0	0	0
1199	32951	0	0	0	0
1200	32965	0	0	0	0
1201	32975	0	0	0	0
1202	32990	0	0	0	0
1203	32997	0	0	0	0
1204	33064	0	0	0	0
1205	33181	0	0	0	0
1206	33188	0	0	0	0
1207	33337	0	0	0	0
1208	33339	0	0	0	0
1209	33340	0	0	0	0
1210	34298	0	0	0	0
1211	34299	0	0	0	0
1212	34300	0	0	0	0
1213	34304	0	0	0	0
1214	34305	0	0	0	0
1215	34306	0	0	0	0
1216	34334	11	-178	0	-282
1217	34335	11	-305	0	208
1218	34336	11	279	0	279
1219	34337	12	262	0	247
1220	34338	11	273	0	291
1221	34339	11	-318	0	200
1222	34346	0	0	0	0
1223	34347	0	0	0	0
1224	34348	0	0	0	0
1225	34349	0	0	0	0
1226	34350	0	0	0	0
1227	34351	0	0	0	0
1228	34352	0	0	0	0
1229	34353	0	0	0	0
1230	34354	0	0	0	0
1231	34355	0	0	0	0
1232	34356	0	0	0	0
1233	34357	0	0	0	0
1234	34358	0	0	0	0
1235	34359	0	0	0	0
1236	34360	0	0	0	0
1237	34361	0	0	0	0
1238	34362	0	0	0	0
1239	34365	0	0	0	0
1240	34366	0	0	0	0
1241	34367	0	0	0	0
1242	34368	0	0	0	0
1243	34369	0	0	0	0
1244	34371	0	0	0	0
1245	34372	0	0	0	0
1246	34373	0	0	0	0
1247	34374	0	0	0	0
1248	34375	0	0	0	0
1249	34376	0	0	0	0
1250	34377	0	0	0	0
1251	34378	0	0	0	0
1252	34379	0	0	0	0
1253	34401	11	30	0	-171
1254	34402	0	0	0	0
1255	34403	0	0	0	0
1256	34404	0	0	0	0
1257	34405	0	0	0	0
1258	34406	0	0	0	0
1259	34407	0	0	0	0
1260	34408	0	0	0	0
1261	34409	0	0	0	0
1262	34410	0	0	0	0
1263	34411	0	0	0	0
1264	34412	0	0	0	0
1265	34413	0	0	0	0
1266	34414	0	0	0	0
1267	34415	0	0	0	0
1268	34416	0	0	0	0
1269	34418	0	0	0	0
1270	34419	0	0	0	0
1271	34420	0	0	0	0
1272	34421	0	0	0	0
1273	34422	0	0	0	0
1274	34625	7	159	300	202
1275	35345	0	0	0	0
1276	35346	0	0	0	0
1277	35347	0	0	0	0
1278	35349	0	0	0	0
1279	35350	0	0	0	0
1280	35351	0	0	0	0
1281	35352	0	0	0	0
1282	35353	0	0	0	0
1283	35354	0	0	0	0
1284	35355	0	0	0	0
1285	35356	0	0	0	0
1286	35495	7	112	308	314
1287	35498	0	0	0	0
1288	35547	0	0	0	0
1289	35590	0	0	0	0
1290	35679	0	0	0	0
1291	35683	0	0	0	0
1292	35704	0	0	0	0
1293	35705	0	0	0	0
1294	35706	0	0	0	0
1295	35707	0	0	0	0
1296	35708	0	0	0	0
1297	35709	0	0	0	0
1298	35725	0	0	0	0
1299	35754	0	0	0	0
1300	35755	0	0	0	0
1301	35756	0	0	0	0
1302	35857	0	0	0	0
1303	35860	0	0	0	0
1304	35867	0	0	0	0
1305	35871	0	0	0	0
1306	35875	0	0	0	0
1307	35877	0	0	0	0
1308	35935	0	0	0	0
1309	35995	0	0	0	0
1310	35996	0	0	0	0
1311	35997	0	0	0	0
1312	36024	0	0	0	0
1313	36361	0	0	0	0
1314	36362	0	0	0	0
1315	36484	0	0	0	0
1316	36561	0	0	0	0
1317	36562	0	0	0	0
1318	36563	0	0	0	0
1319	36564	0	0	0	0
1320	36565	0	0	0	0
1321	36566	0	0	0	0
1322	36567	0	0	0	0
1323	36568	0	0	0	0
1324	36569	0	0	0	0
1325	36570	0	0	0	0
1326	36571	0	0	0	0
1327	36572	0	0	0	0
1328	36573	0	0	0	0
1329	36574	0	0	0	0
1330	36575	0	0	0	0
1331	36908	0	0	0	0
1332	37037	0	0	0	0
1333	37038	0	0	0	0
1334	37039	0	0	0	0
1335	37041	0	0	0	0
1336	37045	0	0	0	0
1337	37341	7	267	0	295
1338	37351	0	0	0	0
1339	37398	0	0	0	0
1340	37399	0	0	0	0
1341	37401	0	0	0	0
1342	37402	0	0	0	0
1343	37403	0	0	0	0
1344	37404	0	0	0	0
1345	37405	0	0	0	0
1346	37406	0	0	0	0
1347	37407	0	0	0	0
1348	37408	0	0	0	0
1349	37409	0	0	0	0
1350	37410	0	0	0	0
1351	37411	0	0	0	0
1352	37430	0	0	0	0
1353	37783	0	0	0	0
1354	37784	0	0	0	0
1355	37785	0	0	0	0
1356	37801	0	0	0	0
1357	37802	0	0	0	0
1358	37803	0	0	0	0
1359	37819	0	0	0	0
1360	37820	0	0	0	0
1361	37821	0	0	0	0
1362	37855	0	0	0	0
1363	37856	0	0	0	0
1364	37857	0	0	0	0
1365	37858	12	-45	140	-148
1366	37859	12	95	140	96
1367	37860	12	-118	141	-4
1368	37861	12	231	139	8
1369	37862	12	105	140	90
1370	37863	0	0	0	0
1371	37865	12	-276	140	-128
1372	37867	0	0	0	0
1373	37868	12	165	138	-256
1374	37869	0	0	0	0
1375	37873	12	-322	0	139
1376	37874	0	0	0	0
1377	37875	12	-154	0	-264
1378	37882	0	0	0	0
1379	37883	0	0	0	0
1380	37884	0	0	0	0
1381	38578	0	0	0	0
1382	38579	0	0	0	0
1383	38580	0	0	0	0
1384	38599	0	0	0	0
1385	38615	0	0	0	0
1386	38779	0	0	0	0
1387	38780	0	0	0	0
1388	38781	0	0	0	0
1389	38782	0	0	0	0
1390	38783	0	0	0	0
1391	38784	0	0	0	0
1392	38785	0	0	0	0
1393	38786	0	0	0	0
1394	38787	0	0	0	0
1395	38788	0	0	0	0
1396	38789	0	0	0	0
1397	38790	0	0	0	0
1398	38791	0	0	0	0
1399	38792	0	0	0	0
1400	38793	0	0	0	0
1401	38800	0	0	0	0
1402	38923	7	183	0	185
1403	39079	0	0	0	0
1404	39100	0	0	0	0
1405	39186	0	0	0	0
1406	39187	0	0	0	0
1407	39189	0	0	0	0
1408	39190	0	0	0	0
1409	39191	0	0	0	0
1410	39192	0	0	0	0
1411	39193	0	0	0	0
1412	39584	0	0	0	0
1413	39616	7	182	0	194
1414	39942	0	0	0	0
1415	39977	0	0	0	0
1416	39979	0	0	0	0
1417	39980	0	0	0	0
1418	39981	0	0	0	0
1419	39983	0	0	0	0
1420	39987	0	0	0	0
1421	40050	0	0	0	0
1422	40054	0	0	0	0
1423	40108	0	0	0	0
1424	40109	0	0	0	0
1425	40110	0	0	0	0
1426	40151	0	0	0	0
1427	40156	0	0	0	0
1428	40157	0	0	0	0
1429	40526	0	0	0	0
1430	40527	0	0	0	0
1431	40528	0	0	0	0
1432	40529	0	0	0	0
1433	40530	0	0	0	0
1434	40532	0	0	0	0
1435	40534	0	0	0	0
1436	40535	0	0	0	0
1437	40536	0	0	0	0
1438	40537	0	0	0	0
1439	40538	0	0	0	0
1440	40539	0	0	0	0
1441	40541	0	0	0	0
1442	40542	0	0	0	0
1443	40543	0	0	0	0
1444	40544	0	0	0	0
1445	40545	0	0	0	0
1446	40546	0	0	0	0
1447	40547	0	0	0	0
1448	40548	0	0	0	0
1449	40549	0	0	0	0
1450	40550	0	0	0	0
1451	40551	0	0	0	0
1452	40552	0	0	0	0
1453	40566	0	0	0	0
1454	40567	0	0	0	0
1455	40568	0	0	0	0
1456	40569	0	0	0	0
1457	40570	0	0	0	0
1458	40765	0	0	0	0
1459	40965	0	0	0	0
1460	40966	0	0	0	0
1461	41164	0	0	0	0
1462	41165	0	0	0	0
1463	41166	0	0	0	0
1464	41171	0	0	0	0
1465	41172	0	0	0	0
1466	41173	0	0	0	0
1467	41174	0	0	0	0
1468	41175	0	0	0	0
1469	41176	0	0	0	0
1470	41177	0	0	0	0
1471	41275	0	0	0	0
1472	41276	0	0	0	0
1473	41277	0	0	0	0
1474	41278	0	0	0	0
1475	41279	0	0	0	0
1476	41285	0	0	0	0
1477	41286	0	0	0	0
1478	41457	0	0	0	0
1479	41831	0	0	0	0
1480	41832	0	0	0	0
1481	41833	0	0	0	0
1482	41834	0	0	0	0
1483	41853	0	0	0	0
1484	41854	0	0	0	0
1485	41855	0	0	0	0
1486	41856	0	0	0	0
1487	41857	0	0	0	0
1488	41858	0	0	0	0
1489	41859	0	0	0	0
1490	41860	0	0	0	0
1491	41861	0	0	0	0
1492	41862	0	0	0	0
1493	41863	0	0	0	0
1494	41864	0	0	0	0
1495	41871	0	0	0	0
1496	41872	0	0	0	0
1497	41873	0	0	0	0
1498	41877	15	301	377	275
1499	41878	0	0	0	0
1500	41879	15	301	377	275
1501	41880	0	0	0	0
1502	41881	0	0	0	0
1503	41882	0	0	0	0
1504	41883	0	0	0	0
1505	41884	15	-102	360	-109
1506	41885	15	109	361	-77
1507	41886	15	-31	359	217
1508	41887	15	-216	358	-7
1509	41888	15	26	360	-236
1510	41889	15	-75	363	288
1511	41890	15	-184	365	-71
1512	41891	15	167	360	-51
1513	41892	15	-193	364	87
1514	41893	15	-60	360	-171
1515	41894	15	88	0	-157
1516	41895	15	-236	364	132
1517	41896	15	-81	363	-223
1518	41897	15	216	364	-69
1519	41898	15	37	359	237
1520	41899	15	143	360	54
1521	41900	15	245	359	17
1522	41901	15	37	359	237
1523	41902	15	143	360	54
1524	41903	15	245	359	17
1525	41904	15	37	359	237
1526	41905	15	143	360	54
1527	41906	15	245	359	17
1528	41907	0	0	0	0
1529	41908	0	0	0	0
1530	41909	0	0	0	0
1531	41910	0	0	0	0
1532	41911	0	0	0	0
1533	41912	0	0	0	0
1534	41913	0	0	0	0
1535	41914	0	0	0	0
1536	41915	0	0	0	0
1537	41916	0	0	0	0
1538	41917	0	0	0	0
1539	41918	0	0	0	0
1540	41919	0	0	0	0
1541	41920	0	0	0	0
1542	41921	0	0	0	0
1543	41922	0	0	0	0
1544	41923	0	0	0	0
1545	41924	0	0	0	0
1546	41925	0	0	0	0
1547	41926	0	0	0	0
1548	41927	0	0	0	0
1549	41928	0	0	0	0
1550	41946	0	0	0	0
1551	41947	0	0	0	0
1552	41948	0	0	0	0
1553	41949	0	0	0	0
1554	41950	0	0	0	0
1555	41951	0	0	0	0
1556	41952	0	0	0	0
1557	41953	15	-75	0	298
1558	41954	15	-193	0	87
1559	41955	0	0	0	0
1560	41956	15	-193	0	87
1561	41957	15	-193	0	87
1562	41958	0	0	0	0
1563	41959	0	0	0	0
1564	41960	0	0	0	0
1565	41961	0	0	0	0
1566	41962	0	0	0	0
1567	41963	0	0	0	0
1568	41964	0	0	0	0
1569	41965	0	0	0	0
1570	41966	0	0	0	0
1571	41967	0	0	0	0
1572	41968	0	0	0	0
1573	41969	0	0	0	0
1574	41970	0	0	0	0
1575	41971	0	0	0	0
1576	41972	0	0	0	0
1577	41973	0	0	0	0
1578	41974	0	0	0	0
1579	41975	0	0	0	0
1580	41976	0	0	0	0
1581	41977	0	0	0	0
1582	41978	0	0	0	0
1583	41979	0	0	0	0
1584	41980	0	0	0	0
1585	41981	0	0	0	0
1586	41982	0	0	0	0
1587	41983	0	0	0	0
1588	41984	0	0	0	0
1589	41985	0	0	0	0
1590	41986	0	0	0	0
1591	41987	0	0	0	0
1592	41988	0	0	0	0
1593	41989	0	0	0	0
1594	41990	0	0	0	0
1595	41991	0	0	0	0
1596	41992	0	0	0	0
1597	41993	0	0	0	0
1598	41994	0	0	0	0
1599	41995	0	0	0	0
1600	41996	0	0	0	0
1601	41997	0	0	0	0
1602	41998	0	0	0	0
1603	41999	0	0	0	0
1604	42000	0	0	0	0
1605	42001	0	0	0	0
1606	42002	0	0	0	0
1607	42003	0	0	0	0
1608	42004	0	0	0	0
1609	42005	0	0	0	0
1610	42006	0	0	0	0
1611	42007	0	0	0	0
1612	42008	0	0	0	0
1613	42009	0	0	0	0
1614	42010	0	0	0	0
1615	42011	0	0	0	0
1616	42012	0	0	0	0
1617	42013	0	0	0	0
1618	42014	0	0	0	0
1619	42015	0	0	0	0
1620	42016	0	0	0	0
1621	42017	0	0	0	0
1622	42018	0	0	0	0
1623	42019	0	0	0	0
1624	42020	0	0	0	0
1625	42021	0	0	0	0
1626	42022	0	0	0	0
1627	42023	0	0	0	0
1628	42024	0	0	0	0
1629	42025	0	0	0	0
1630	42026	0	0	0	0
1631	42027	0	0	0	0
1632	42028	0	0	0	0
1633	42029	0	0	0	0
1634	42030	0	0	0	0
1635	42031	0	0	0	0
1636	42032	0	0	0	0
1637	42033	0	0	0	0
1638	42034	0	0	0	0
1639	42035	0	0	0	0
1640	42036	0	0	0	0
1641	42037	0	0	0	0
1642	42038	0	0	0	0
1643	42039	0	0	0	0
1644	42040	0	0	0	0
1645	42041	0	0	0	0
1646	42042	0	0	0	0
1647	42043	0	0	0	0
1648	42044	0	0	0	0
1649	42045	0	0	0	0
1650	42046	0	0	0	0
1651	42047	0	0	0	0
1652	42048	0	0	0	0
1653	42049	0	0	0	0
1654	42050	0	0	0	0
1655	42663	0	0	0	0
1656	42938	0	0	0	0
1657	43454	7	150	0	169
1658	43486	0	0	0	0
1659	43780	0	0	0	0
1660	43781	0	0	0	0
1661	43782	0	0	0	0
1662	43783	0	0	0	0
1663	43784	0	0	0	0
1664	43785	0	0	0	0
1665	43786	0	0	0	0
1666	43788	0	0	0	0
1667	43789	0	0	0	0
1668	43791	0	0	0	0
1669	43796	0	0	0	0
1670	43799	0	0	0	0
1671	43804	0	0	0	0
1672	43807	0	0	0	0
1673	43812	0	0	0	0
1674	43814	0	0	0	0
1675	43815	0	0	0	0
1676	43820	0	0	0	0
1677	43823	0	0	0	0
1678	43828	0	0	0	0
1679	43831	0	0	0	0
1680	43836	0	0	0	0
1681	43839	0	0	0	0
1682	43844	0	0	0	0
1683	43847	0	0	0	0
1684	43852	0	0	0	0
1685	43855	0	0	0	0
1686	43860	0	0	0	0
1687	43863	0	0	0	0
1688	43868	0	0	0	0
1689	43871	0	0	0	0
1690	43876	0	0	0	0
1691	43879	0	0	0	0
1692	43882	0	0	0	0
1693	43884	0	0	0	0
1694	43887	0	0	0	0
1695	43890	0	0	0	0
1696	43892	0	0	0	0
1697	43895	0	0	0	0
1698	43898	0	0	0	0
1699	43900	0	0	0	0
1700	43903	0	0	0	0
1701	43906	0	0	0	0
1702	44337	0	0	0	0
1703	44341	0	0	0	0
1704	44342	0	0	0	0
1705	44620	37	-99	0	267
1706	44621	0	0	0	0
1707	44623	37	-80	0	246
1708	44624	37	-86	0	-164
1709	44626	37	-245	0	-82
1710	44627	37	-249	0	-42
1711	44629	37	155	0	-64
1712	44630	37	121	0	-158
1713	44632	37	87	0	-210
1714	45211	7	281	0	254
1715	45294	0	0	0	0
1716	45295	0	0	0	0
1717	45296	0	0	0	0
1718	45327	0	0	0	0
1719	45328	0	0	0	0
1720	45329	0	0	0	0
1721	45330	0	0	0	0
1722	45332	0	0	0	0
1723	45333	0	0	0	0
1724	45334	0	0	0	0
1725	45335	0	0	0	0
1726	45337	0	0	0	0
1727	45338	0	0	0	0
1728	45339	0	0	0	0
1729	45340	0	0	0	0
1730	45342	0	0	0	0
1731	45343	0	0	0	0
1732	45344	0	0	0	0
1733	45345	0	0	0	0
1734	45347	0	0	0	0
1735	45348	0	0	0	0
1736	45349	0	0	0	0
1737	45350	0	0	0	0
1738	45402	0	0	0	0
1739	45403	0	0	0	0
1740	45404	0	0	0	0
1741	45405	0	0	0	0
1742	45406	0	0	0	0
1743	45417	0	0	0	0
1744	45418	0	0	0	0
1745	45465	11	-50	0	64
1746	45869	7	271	0	298
1747	46214	0	0	0	0
1748	46217	0	0	0	0
1749	46220	0	0	0	0
1750	47304	0	0	0	0
1751	47430	0	0	0	0
1752	47468	0	0	0	0
1753	47680	0	0	0	0
1754	47685	7	160	308	334
1755	47859	0	0	0	0
1756	47935	7	-93	0	340
1757	47937	7	137	0	206
1758	47938	7	136	0	205
1759	47939	0	0	0	0
1760	48092	0	0	0	0
1761	48133	7	147	0	331
1762	48134	0	0	0	0
1763	48135	0	0	0	0
1764	48136	0	0	0	0
1765	48137	0	0	0	0
1766	48138	0	0	0	0
1767	48139	0	0	0	0
1768	48140	0	0	0	0
1769	48141	0	0	0	0
1770	48365	7	146	0	331
1771	48516	7	136	0	331
1772	48517	1	406	0	-328
1773	48518	0	0	0	0
1774	48694	7	143	0	331
1775	49145	7	241	0	101
1776	49146	1301	-356	0	-345
1777	49148	1301	-325	0	-303
1778	49150	1301	-106	0	-179
1779	49151	1301	185	0	-266
1780	49152	1301	231	0	-257
1781	49153	1301	206	0	-258
1782	49154	1301	332	0	-249
1783	49155	1301	345	0	-455
1784	49156	1301	331	0	-100
1785	49157	1301	428	0	-375
1786	49158	1301	412	0	-394
1787	49159	1301	325	0	-307
1788	49160	1301	235	0	-319
1789	49161	1301	344	0	-322
1790	49162	1301	258	0	-453
1791	49163	1301	259	0	-321
1792	49164	1301	384	0	-318
1793	49165	1301	390	0	118
1794	49166	1301	398	0	258
1795	49167	1301	295	0	264
1796	49168	1301	237	0	-362
1797	49169	1301	-305	0	-158
1798	49171	1301	-108	0	92
1799	49172	1301	33	0	135
1800	49173	0	0	0	0
1801	49174	1301	-317	0	-139
1802	49176	1301	-59	0	224
1803	49177	1301	-61	0	222
1804	49178	1301	2	0	281
1805	49179	1301	-4	0	369
1806	49181	1301	-110	0	458
1807	49182	1301	-290	0	342
1808	49183	1301	-200	0	466
1809	49192	0	0	0	0
1810	49193	0	0	0	0
1811	49194	0	0	0	0
1812	49196	1301	-336	0	-311
1813	49197	1301	367	0	-401
1814	49198	1301	216	0	-325
1815	49199	1301	284	0	-321
1816	49200	1301	-333	0	-117
1817	49201	1301	-310	0	-114
1818	49211	1302	-147	0	-339
1819	49212	1302	162	0	-332
1820	49215	1302	132	0	-293
1821	49216	1302	6	0	36
1822	49226	1302	-37	0	119
1823	49227	1302	158	0	160
1824	49229	1302	386	0	149
1825	49230	1302	-31	0	296
1826	49231	1302	-72	0	305
1827	49232	1302	-69	0	307
1828	49233	1302	-70	0	305
1829	49234	1302	-281	0	361
1830	49236	0	0	0	0
1831	49238	1302	-24	0	-362
1832	49239	1302	167	0	-358
1833	49240	1302	140	0	-306
1834	49241	1302	107	0	-362
1835	49242	1302	111	0	-363
1836	49243	1302	-23	0	30
1837	49244	1302	-10	0	122
1838	49245	1302	-18	0	67
1839	49246	1302	-180	0	83
1840	49247	1302	-298	0	350
1841	49248	1302	-299	0	346
1842	49249	1302	-252	0	366
1843	49250	1302	-251	0	364
1844	49251	1302	-270	0	336
1845	49252	1302	-266	0	373
1846	49253	1302	391	0	157
1847	49254	1302	-314	0	289
1848	49255	1302	-354	0	139
1849	49256	1302	-300	0	330
1850	49257	1302	381	0	-36
1851	49258	1302	329	0	-135
1852	49260	1302	367	0	360
1853	49261	1302	371	0	315
1854	49263	1302	331	0	-315
1855	49264	1302	109	0	-355
1856	49265	1302	144	0	-323
1857	49267	1302	16	0	119
1858	49268	1302	-61	0	116
1859	49269	1302	-69	0	46
1860	49270	1302	14	0	66
1861	49271	1302	-271	0	315
1862	49272	1302	-229	0	311
1863	49273	0	0	0	0
1864	49274	1302	104	0	-343
1865	49275	1302	103	0	-341
1866	49280	1302	380	0	141
1867	49282	1303	-450	0	-42
1868	49283	1303	-469	0	-103
1869	49284	1303	-449	0	-44
1870	49287	1303	-449	0	-117
1871	49288	1303	184	0	-237
1872	49289	1303	-469	0	-455
1873	49290	1303	-467	0	-457
1874	49291	1303	-435	0	-426
1875	49292	1303	-420	0	-425
1876	49293	1303	-431	0	-77
1877	49294	1303	-421	0	-77
1878	49295	1303	-443	0	-444
1879	49296	1303	-301	0	-363
1880	49298	1303	-209	0	57
1881	49299	1303	-286	0	-8
1882	49300	1303	-242	0	200
1883	49301	1303	-179	0	-365
1884	49302	1303	-187	0	-360
1885	49304	1303	-6	0	-255
1886	49305	1303	-6	0	-235
1887	49306	1303	2	0	-234
1888	49307	1303	-13	0	-245
1889	49308	1303	16	0	-231
1890	49309	1303	-15	0	-230
1891	49310	1303	-4	0	-247
1892	49311	1303	-13	0	-230
1893	49312	1303	97	0	-234
1894	49313	1303	73	0	-251
1895	49314	1303	-54	0	-311
1896	49316	1303	47	0	-174
1897	49317	1303	204	0	-211
1898	49318	1303	242	0	-207
1899	49319	1303	389	0	-149
1900	49320	1303	314	0	-56
1901	49321	1303	379	0	-91
1902	49322	1303	-17	0	87
1903	49323	1303	-40	0	120
1904	49324	1303	158	0	212
1905	49325	1303	-27	0	125
1906	49326	1303	34	0	324
1907	49327	1303	31	0	319
1908	49328	1303	128	0	218
1909	49329	1303	35	0	330
1910	49330	1303	251	0	328
1911	49331	1303	250	0	326
1912	49332	1303	69	0	-174
1913	49333	1303	25	0	-165
1914	49340	1303	-129	0	-107
1915	49341	1303	-432	0	-100
1916	49342	1303	-435	0	-451
1917	49343	1303	214	0	-237
1918	49344	1303	30	0	-192
1919	49345	1303	71	416	30
1920	49346	1303	-3	426	88
1921	49347	1303	-22	0	73
1922	49348	1303	-191	0	-388
1923	49349	1303	-414	0	-103
1924	49350	1303	-438	0	-420
1925	49351	1303	209	0	-263
1926	49352	1303	-131	0	-261
1927	49353	1303	45	0	-192
1928	49354	1303	-131	0	-292
1929	49355	1303	-457	0	-82
1930	49356	1303	252	0	-203
1931	49365	0	0	0	0
1932	49366	0	0	0	0
1933	49367	0	0	0	0
1934	49368	0	0	0	0
1935	49369	0	0	0	0
1936	49370	0	0	0	0
1937	49371	0	0	0	0
1938	49372	0	0	0	0
1939	49373	0	0	0	0
1940	49374	0	0	0	0
1941	49375	0	0	0	0
1942	49376	0	0	0	0
1943	49377	0	0	0	0
1944	49378	0	0	0	0
1945	50440	1301	-91	0	-208
1946	50582	1301	59	0	-326
1947	50612	1301	-326	0	-171
1948	50613	0	0	0	0
1949	50637	1301	-296	0	-328
1950	50638	0	0	0	0
1951	50639	0	0	0	0
1952	50640	0	0	0	0
1953	50651	1303	-246	0	202
1954	50963	1	351	282	110
1955	50964	0	0	0	0
1956	50965	0	0	0	0
1957	50966	0	0	0	0
1958	50967	0	0	0	0
1959	50968	0	0	0	0
1960	50969	0	0	0	0
1961	50970	0	0	0	0
1962	51141	1303	-3	0	-235
1963	51231	0	0	0	0
1964	51232	0	0	0	0
1965	51233	0	0	0	0
1966	51234	0	0	0	0
1967	51235	0	0	0	0
1968	51236	0	0	0	0
1969	51243	0	0	0	0
1970	51461	1301	300	374	-354
1971	51462	0	0	0	0
1972	51467	1301	-105	360	126
1973	51468	1301	-310	348	-173
1974	51469	1301	-264	358	148
1975	51470	1301	-19	369	272
1976	51472	0	0	0	0
1977	51473	0	0	0	0
1978	51474	0	0	0	0
1979	51491	1301	306	373	-251
1980	51927	1200	925	0	255
1981	51928	1200	-919	0	159
1982	51929	1200	526	0	-449
1983	51930	1200	797	0	279
1984	51931	1200	531	0	-383
1985	51932	1200	-687	0	175
1986	51933	1202	-168	0	93
1987	51934	1202	-168	0	93
1988	51935	0	0	0	0
1989	51936	1202	-166	0	136
1990	51937	1202	-220	0	162
1991	51938	1202	-135	0	295
1992	51939	1202	-124	0	348
1993	51940	0	0	0	0
1994	51941	0	0	0	0
1995	51942	0	0	0	0
1996	51943	0	0	0	0
1997	51944	0	0	0	0
1998	51945	0	0	0	0
1999	52037	0	0	0	0
2000	52038	0	0	0	0
2001	52044	0	0	0	0
2002	52045	0	0	0	0
2003	52046	0	0	0	0
2004	52047	0	0	0	0
2005	52048	0	0	0	0
2006	52053	0	0	0	0
2007	52127	7	147	0	331
